Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,8500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/37532/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36834/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36833/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36832/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36661/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,10000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36537/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,8000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36445/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,5910,October,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/36426/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36134/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36069/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,3,2700,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36027/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/36010/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/35961/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/35755/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,5000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/34554/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,9000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/33923/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/33636/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",3,2,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/33422/bachelor
