Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL,Thana,Year,adm3_pcode
Room,Bachelor Room Rent,"Mirpur, Dhaka",1,1,8700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/91483/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Shewrapara, Mirpur",1,1,8700,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/90839/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 10, Mirpur",1,1,8500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98547/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kallyanpur, Mirpur",1,1,8500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98413/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Shewrapara, Mirpur",1,1,8500,October,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98078/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97766/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur, Dhaka",1,1,8500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97450/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 1, Mirpur",1,1,8500,October,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/96141/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/95317/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/93869/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"West Shewrapara, Mirpur",1,1,8500,August,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/93694/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"East Shewrapara, Mirpur",1,1,8500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/91668/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"East Shewrapara, Mirpur",1,1,8500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/91255/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 12, Mirpur",1,1,8500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/91135/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 2, Mirpur",1,1,8500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/90592/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/89836/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Shewrapara, Mirpur",1,1,8500,July,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/89138/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 7, Mirpur",1,1,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/87774/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 11, Mirpur",1,1,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/85686/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 2, Mirpur",1,1,8500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/85515/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/84609/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Shewrapara, Mirpur",1,1,8500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/84278/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/83672/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 1, Mirpur",1,1,8500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/82848/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/82516/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/80491/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 10, Mirpur",1,1,8500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/80072/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 12, Mirpur",1,1,8500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/79580/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 2, Mirpur",1,1,8500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/78497/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Shewrapara, Mirpur",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/78322/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/78122/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 6, Mirpur",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/77707/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/77624/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/77509/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/77207/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur, Dhaka",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/76707/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 1, Mirpur",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/76548/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 2, Mirpur",1,1,8500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/76197/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 2, Mirpur",1,1,8500,February,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/75164/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/74293/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Monipur, Mirpur",1,1,8500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/74026/bachelor,Mirpur,2024,BD302648
Room,Bachelor Room Rent,"Mirpur, Dhaka",1,1,8500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/73404/bachelor,Mirpur,2024,BD302648
Room,Bachelor Room Rent,"West Shewrapara, Mirpur",1,1,8500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/72479/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Shewrapara, Mirpur",1,1,8400,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/84103/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur, Dhaka",1,1,8400,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/78120/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8400,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/72594/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/100329/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"60 Feet Road, Mirpur",1,1,8000,November,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99885/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 2, Mirpur",1,1,8000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99547/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Paikpara, Mirpur",1,1,8000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99462/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 6, Mirpur",1,1,8000,October,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99055/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 11, Mirpur",1,1,8000,October,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99054/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98529/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 10, Mirpur",1,1,8000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97750/bachelor,Mirpur,2025,BD302648
Flat,Bachelor Flat Rent,"Mirpur 1, Mirpur",2,1,8000,October,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97749/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur, Dhaka",1,1,8000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97698/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97322/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 12, Mirpur",1,1,8000,October,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97189/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Shewrapara, Mirpur",1,1,8000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97077/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kallyanpur, Mirpur",1,1,8000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97044/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/96206/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 11, Mirpur",1,1,8000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/93008/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Kallyanpur, Mirpur",1,1,8000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/92656/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 10, Mirpur",1,1,8000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/91540/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Kallyanpur, Mirpur",1,1,8000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/90142/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 2, Mirpur",1,1,8000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/89995/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/87724/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/87717/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 6, Mirpur",1,1,8000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/87236/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 14, Mirpur",1,1,8000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/86172/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"West Shewrapara, Mirpur",1,1,8000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/85944/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"West Shewrapara, Mirpur",1,1,8000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/85423/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/84417/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/84098/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kallyanpur, Mirpur",1,1,8000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/83263/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Shewrapara, Mirpur",1,1,8000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/83132/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 11, Mirpur",1,1,8000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/82237/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/82191/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 1, Mirpur",1,1,8000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/82045/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"West Shewrapara, Mirpur",1,1,8000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/81671/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 2, Mirpur",1,1,8000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/81012/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/80522/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/79500/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,February,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/79221/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 1, Mirpur",1,1,8000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/78161/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 12, Mirpur",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/78160/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 12, Mirpur",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/77946/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Kazipara, Mirpur",1,1,8000,March,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/77642/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 2, Mirpur",1,1,8000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/77639/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 2, Mirpur",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/76795/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/75964/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 1, Mirpur",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/75792/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"West Shewrapara, Mirpur",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/75639/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"West Shewrapara, Mirpur",1,1,8000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/74484/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/74032/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 6, Mirpur",1,1,8000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/74016/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,8000,January,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/73776/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 10, Mirpur",1,1,8000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/73405/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 6, Mirpur",1,1,8000,January,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/73216/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,7600,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/72833/bachelor,Mirpur,2024,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,7500,November,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/100644/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,7500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99982/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 11, Mirpur",1,1,7500,October,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99683/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 12, Mirpur",1,1,7500,November,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99642/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur, Dhaka",1,1,7500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99470/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 14, Mirpur",1,1,7500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/99410/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur, Dhaka",1,1,7500,October,Female,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98406/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,7500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98346/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,7500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98213/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 11, Mirpur",1,1,7500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/98022/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur, Dhaka",1,1,7500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97338/bachelor,Mirpur,2025,BD302648
Seat,Bachelor Seat Rent,"Mirpur 1, Mirpur",1,1,7500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/97024/bachelor,Mirpur,2025,BD302648
Room,Bachelor Room Rent,"Mirpur 2, Mirpur",1,1,7500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mirpur/96804/bachelor,Mirpur,2025,BD302648
